29.6,-0.572938518,-1.200681629,727.8256126,15.38355893,-4.05128506,0.010104224
29.8,-0.572937027,-1.200681688,728.049661,15.51340304,-4.117549734,0.108791524
30,-0.572937953,-1.20068179,728.2874711,15.44898013,-4.041305857,-0.032574965
30.2,-0.572935936,-1.200681864,738.1440487,15.38622961,-4.13885558,0.112266125
30.4,-0.572935965,-1.200681099,708.6787186,15.50441768,-4.131955143,0.045485034
30.6,-0.572935103,-1.200684727,726.3219313,15.4029545,-4.07638859,0.056767552
30.8,-0.572934283,-1.20068193,730.571937,15.50582648,-4.097635668,-0.010668425
31,-0.572934436,-1.200683529,751.5402925,15.53099538,-4.080609093,0.023919695
31.2,-0.572933197,-1.200683196,720.3955937,15.4219235,-4.184204872,0.012988347
31.4,-0.572934032,-1.20068313,730.5554456,15.58052618,-4.146937518,-0.000459003
31.6,-0.57293361,-1.200682758,724.7767003,15.42124658,-4.311252338,-0.006173791
31.8,-0.572931711,-1.200683396,728.6083774,15.48131358,-4.13857778,0.023906297
32,-0.572932354,-1.200683355,744.2702399,15.4280026,-4.141096174,-0.026693013
32.2,-0.572930436,-1.200684128,714.5689678,15.4043667,-4.115855611,0.03541907
32.4,-0.572931081,-1.200684452,705.5920588,15.42681972,-4.11597158,0.039140863
32.6,-0.572931394,-1.200683736,728.960647,15.45949004,-4.169196115,-0.049722931
32.8,-0.572931188,-1.200685004,729.8949573,15.45110634,-4.129021335,-0.014349329
33,-0.572929974,-1.200683122,718.4909514,15.36136094,-4.069882125,0.08899976
33.2,-0.572929251,-1.200684985,742.6979228,15.39634472,-4.151891441,-0.007291052
33.4,-0.572929391,-1.200683561,738.5869256,15.44693449,-3.970818337,-0.00211076
33.6,-0.572928887,-1.200684741,733.7075653,15.48315619,-4.130422131,-0.003748887
33.8,-0.572928753,-1.200685426,729.7337418,15.48619947,-4.221448146,-0.025497622
34,-0.5729288,-1.200685752,719.8140688,15.52020673,-4.044671558,-0.001709429
34.2,-0.57292628,-1.200685983,703.5881214,15.46425903,-4.146366764,0.005436425
34.4,-0.572925735,-1.200686007,727.4808957,15.40016201,-4.072100283,-0.044564419
34.6,-0.572927016,-1.200686514,735.3512334,15.52201681,-4.197162765,-0.001084075
34.8,-0.572925954,-1.200685281,738.1193426,15.48282886,-4.013933792,-0.047632865
35,-0.572924046,-1.200683776,729.6907102,15.42810561,-4.072649816,-0.024571748
35.2,-0.572923966,-1.200686565,726.5377963,15.52190649,-4.157249479,-0.053239339
35.4,-0.572923814,-1.200686239,722.9101007,15.36267004,-4.120872918,-0.04906793
35.6,-0.572923259,-1.200688191,720.882103,15.41963454,-4.096300913,0.079006956
35.8,-0.572923585,-1.200685869,714.0927372,15.42208969,-4.164668238,0.049612497
36,-0.572924471,-1.200687517,732.1315347,15.39932238,-4.153724505,-0.014842208
36.2,-0.572922653,-1.200687066,727.1151902,15.43722616,-4.045434871,-0.046895507
36.4,-0.572921893,-1.200686443,721.7915994,15.51652394,-4.151033326,-0.041024034
36.6,-0.572922037,-1.200687647,727.1172601,15.43572869,-4.201824916,0.036822784
36.8,-0.572919847,-1.200687143,737.5577779,15.46578764,-4.131309722,-0.059594657
37,-0.572921548,-1.200687826,723.7537378,15.53527819,-4.162273113,-0.019043259
37.2,-0.572919351,-1.200687994,728.2037855,15.4199109,-4.190471249,0.013016213
37.4,-0.572919251,-1.200687812,732.7451393,15.48968607,-4.093383509,0.083158499
37.6,-0.572919468,-1.200688268,722.7601254,15.49017478,-4.068881208,0.031936941
37.8,-0.572918251,-1.20068819,724.2860543,15.4241858,-4.057305249,-0.075976207
38,-0.572919521,-1.200688551,740.4760608,15.35900201,-4.092192543,-0.029708808
38.2,-0.572917472,-1.200689068,719.2147165,15.45687165,-4.226305429,0.038419698
38.4,-0.572917359,-1.200689296,737.3317494,15.43584301,-4.17706778,0.00165096
38.6,-0.572917734,-1.200689777,711.7424972,15.46751728,-4.092293651,0.039770411
38.8,-0.572915113,-1.200688811,733.0785601,15.51154736,-4.101548438,-0.014200845
39,-0.572915372,-1.200688047,733.0412216,15.34552568,-4.180957446,-0.017786693
39.2,-0.572915207,-1.200689839,717.5370435,15.41025018,-4.047444058,-0.026234155
39.4,-0.572913883,-1.200689432,739.5485032,15.51155736,-4.142507836,-0.042139897
39.6,-0.572913779,-1.20068966,712.4899706,15.46542873,-4.161925998,0.036294313
39.8,-0.572913344,-1.200689673,731.2905062,15.44370986,-4.166941394,0.014880957
40,-0.572913075,-1.200688812,724.3833819,15.39445217,-4.193242741,0.023477159
40.2,-0.572911962,-1.200690242,734.9786012,15.50012453,-4.137072891,0.037158972
40.4,-0.572912357,-1.20068865,724.4900353,15.53082106,-4.13633057,0.024808159
40.6,-0.57291134,-1.200687948,736.9524256,15.40272192,-4.094483991,-0.012647079
40.8,-0.572912895,-1.200690996,728.1485413,15.4635286,-4.12164298,0.052694848
41,-0.57291029,-1.200690516,724.615514,15.36220885,-4.144686991,-0.02703507
41.2,-0.572910082,-1.200692056,733.1218079,15.44231073,-4.101132707,-0.00723223
41.4,-0.572909291,-1.200691801,724.0486811,15.4981569,-4.188573621,-0.048987334
41.6,-0.572910179,-1.200692994,722.6308327,15.44295682,-4.102945001,0.014516848
41.8,-0.572908694,-1.200693534,720.164633,15.47046564,-4.068653413,0.015943059
42,-0.572908004,-1.200691561,737.8520512,15.50351049,-4.186597541,0.066018328
42.2,-0.57290697,-1.200692552,720.1925597,15.53202894,-4.135637843,0.053101482
42.4,-0.572907877,-1.200691112,719.4341528,15.50901242,-4.105088307,0.042818817
42.6,-0.572906982,-1.200690844,737.9967245,15.39100272,-4.200310543,-0.076136203
42.8,-0.57290677,-1.200692717,712.5332503,15.47957244,-4.149186327,0.013213952
43,-0.572905551,-1.200691629,721.1706202,15.45969653,-4.198360743,0.040877195
43.2,-0.572906379,-1.200692009,725.9385473,15.49023778,-4.080066793,0.052394414
43.4,-0.572903897,-1.200692711,711.6986943,15.47988608,-4.146915398,-0.030967116
43.6,-0.572904054,-1.20069273,729.1551825,15.44201074,-4.120837781,0.06022951
43.8,-0.572904177,-1.200692494,744.1688353,15.4630495,-4.10282891,-0.112381553
44,-0.572902292,-1.200690516,739.5054358,15.39372355,-4.118735362,-0.005147433
44.2,-0.572901229,-1.200693147,734.6208013,15.47874745,-4.175095791,-0.017612372
44.4,-0.572903246,-1.200693279,718.8200128,15.52723592,-4.221744278,-0.032749997
44.6,-0.572901195,-1.200693564,730.7702764,15.37516935,-4.067343245,-0.002207578
44.8,-0.572901585,-1.200694418,706.3343358,15.48212875,-4.06860465,0.005610988
45,-0.572901119,-1.200693989,707.488744,15.45713621,-4.245718165,0.080343176
45.2,-0.57289999,-1.200694058,746.1225515,15.36797026,-4.234612247,0.053592637
45.4,-0.572900535,-1.200695063,729.5078668,15.41142201,-4.144241614,0.021176616
45.6,-0.572900097,-1.200694661,723.9769233,15.45983031,-4.16176451,-0.029982773
45.8,-0.572898609,-1.200692605,723.0419612,15.44696191,-4.221767464,-0.028095068
46,-0.57289767,-1.200693948,731.5770237,15.49946806,-4.15120719,-0.067068602
46.2,-0.572898711,-1.200694342,741.1732163,15.43638473,-4.088117322,0.008966464
46.4,-0.572898217,-1.200694149,716.6837411,15.42263174,-4.107712823,-0.036820209
46.6,-0.572896703,-1.200694564,735.121026,15.49040185,-4.163289851,0.011997051
46.8,-0.572896523,-1.200693221,728.0879001,15.40280231,-4.143467807,-0.003423457
47,-0.57289722,-1.200697009,738.5477122,15.39143704,-4.127174421,0.043449736
47.2,-0.572896664,-1.200695881,726.0627685,15.44222546,-4.173995331,-0.003927042
47.4,-0.572896915,-1.200695235,698.1532522,15.45041611,-4.134754809,-0.105649949
47.6,-0.572892844,-1.200695754,729.2611423,15.4084277,-4.222923393,-0.009238384
47.8,-0.572893419,-1.200696122,708.0448229,15.37235104,-4.164759205,-0.056031499
48,-0.572892522,-1.200697029,731.3031784,15.43733,-4.055707072,0.007074251
48.2,-0.572894183,-1.20069609,714.7383696,15.42631634,-4.143383154,0.037864143
48.4,-0.572891113,-1.200695705,716.0329076,15.37541306,-4.200272059,-0.060498776
48.6,-0.572891879,-1.20069588,715.6927598,15.38400346,-4.193362818,-0.038773191
48.8,-0.57289393,-1.200697294,719.8698809,15.39165033,-4.18122115,-0.000774675
49,-0.572890949,-1.200695347,733.1589705,15.46724288,-4.120045947,0.08181549
49.2,-0.572890271,-1.200695484,713.5551292,15.54054234,-4.192691653,-0.117160826
49.4,-0.572891093,-1.200695059,728.3829778,15.44271406,-4.201532905,-0.057369265
49.6,-0.572887936,-1.200697398,720.7578813,15.60546726,-4.202007841,0.015319114
49.8,-0.572890055,-1.200697342,721.4807967,15.46729867,-4.179777372,-0.070973351
50,-0.572889261,-1.200698047,734.7155237,15.57049892,-4.161247633,-0.020353964
50.2,-0.572887033,-1.200696061,728.5447981,15.48689969,-4.114084419,0.046132903
50.4,-0.572887824,-1.200696776,711.4010802,15.45572963,-4.161545353,0.08281078
50.6,-0.572888359,-1.200697415,699.1209299,15.48405014,-4.130083388,0.023353918
50.8,-0.572886038,-1.20069732,723.1254212,15.41390011,-4.201460401,0.046043878
51,-0.572886992,-1.200699659,736.135731,15.47873043,-4.178603233,-0.075215061
51.2,-0.572887405,-1.200699093,744.0601017,15.48395186,-4.167487439,0.077251826
51.4,-0.572886349,-1.200698291,728.369804,15.55223269,-4.209783513,0.016405996
51.6,-0.572884022,-1.200698461,736.5589891,15.40966268,-4.227507046,-0.043143123
51.8,-0.572883533,-1.200698267,721.6218001,15.45525473,-4.172741927,0.051800429
52,-0.572884056,-1.200698885,726.5249835,15.47356122,-4.18627034,-0.016589226
52.2,-0.572884239,-1.200699247,715.795463,15.50132697,-4.052678462,0.083480112
52.4,-0.572882459,-1.200698706,725.9017427,15.48464189,-4.100952213,0.051510045
52.6,-0.572881448,-1.200700199,722.4682085,15.59899833,-4.12605928,-0.012903434
52.8,-0.572881577,-1.20069773,735.7626504,15.47448678,-4.100159006,0.043478834
53,-0.572881676,-1.20070037,739.2371147,15.34789677,-4.07005204,-0.079835978
53.2,-0.572881156,-1.200698405,727.4226433,15.4731465,-4.077743263,0.071320418
53.4,-0.572879491,-1.200700276,723.6166799,15.4729356,-4.142846776,-0.025338979
53.6,-0.572879968,-1.200699902,712.2971841,15.41418549,-4.155188029,-0.004439041
53.8,-0.572878311,-1.200701462,723.6451705,15.49943671,-4.114974484,0.022854587
54,-0.572878177,-1.200700657,705.0587047,15.47943306,-4.134480399,-0.026665502
54.2,-0.572878497,-1.200700263,726.9537015,15.39789275,-4.082831488,-0.009796418
54.4,-0.572877091,-1.200699493,715.0531085,15.48443341,-4.064107329,0.055590434
54.6,-0.572879685,-1.200701307,712.0505152,15.33268197,-4.128366176,-0.054778701
54.8,-0.572877204,-1.200698731,755.300868,15.53491893,-4.141720039,-0.03592205
55,-0.57287609,-1.200702231,719.3452844,15.46757711,-4.14712186,-0.010057094
55.2,-0.572875742,-1.200701418,728.7470648,15.54371842,-4.146555274,-0.005424691
55.4,-0.572876888,-1.200702318,722.4135277,15.36063551,-4.103510786,0.031429529
55.6,-0.572875568,-1.200702623,725.7126438,15.34270166,-4.148426974,-0.062010497
55.8,-0.572874035,-1.200702998,714.9845579,15.32925842,-4.140468441,0.092442665
56,-0.57287297,-1.200702453,731.172613,15.46073429,-4.205566047,0.061518244
56.2,-0.572873716,-1.200702102,726.753965,15.50900253,-4.106640484,-0.075561192
56.4,-0.572873433,-1.200701574,715.3867866,15.42711815,-4.099624905,-0.049133024
56.6,-0.572872316,-1.200702085,709.6003948,15.50568996,-4.223893238,0.005413476
56.8,-0.572873144,-1.200702893,742.4833162,15.4467969,-4.140748169,0.080206523
57,-0.572871443,-1.200701508,715.8062688,15.45812857,-4.139498827,0.073102189
57.2,-0.572870468,-1.200704264,743.3042724,15.42277248,-4.16100337,0.053262636
57.4,-0.572870422,-1.200703387,749.023316,15.500401,-4.225390974,-0.049318429
57.6,-0.572871265,-1.200703555,733.5640577,15.46629742,-4.166747345,0.066916234
57.8,-0.572869749,-1.20070381,727.4152632,15.47054135,-4.166485166,0.061645077
58,-0.572868292,-1.200702557,726.6454681,15.43871035,-4.153756279,-0.033193353
58.2,-0.572869296,-1.200702843,726.1151164,15.44950822,-4.125318073,0.040400436
58.4,-0.5728674,-1.200704087,726.3584405,15.32858537,-4.09366789,0.026648775
58.6,-0.572868144,-1.200704646,736.0129741,15.41978697,-4.140385428,-0.002247796
58.8,-0.572867847,-1.200706378,715.8011465,15.46043526,-4.074256272,-0.027653547
59,-0.57286632,-1.200704837,700.7308474,15.49077227,-3.995878978,0.08802736
59.2,-0.572864971,-1.200705599,723.6726535,15.68336816,-3.049119054,-0.026906086
59.4,-0.572866463,-1.200705084,719.3071089,15.84083546,-1.996127299,0.037806366
59.6,-0.572866708,-1.200704991,729.0552109,16.05051607,-0.773882531,0.051151094
59.8,-0.572863896,-1.20070531,719.2439933,15.99322858,0.393984485,-0.028648924
60,-0.572864041,-1.200703931,731.5298501,15.88883707,1.455138778,-0.026270031
60.2,-0.57286215,-1.200705296,723.7047893,15.73061395,2.683639854,-0.038574327
60.4,-0.572862361,-1.200704844,727.3767415,15.54115521,3.852090128,-0.083619052
60.6,-0.572863968,-1.200702915,725.4430675,15.36795578,4.767930461,-0.037806653
60.8,-0.572861817,-1.200704983,714.2903468,14.85628112,5.880831702,0.111961485
61,-0.572862012,-1.200705745,732.8881545,14.40496064,6.927684973,-0.036631969
61.2,-0.572861938,-1.200704796,733.5846534,13.88301751,7.912423799,-0.048684762
61.4,-0.572861278,-1.200703164,750.5488409,13.27640082,8.877455015,-0.052650064
61.6,-0.572861871,-1.200703615,727.4132293,12.44345448,9.756927776,0.025581922
61.8,-0.572860325,-1.200702751,735.177517,11.96885713,10.70489909,-0.098471793
62,-0.572859944,-1.200701851,737.1616444,11.15611333,11.49922879,-0.005423272
62.2,-0.5728583,-1.200701094,720.9022647,10.25849394,12.2493383,0.045722129
62.4,-0.572859437,-1.200701158,720.5604834,9.475987569,13.00416811,-0.03436253
62.6,-0.572859015,-1.200700278,720.5365493,8.463483038,13.6062298,-0.143932945
62.8,-0.57285844,-1.200699375,738.2552719,7.407624283,14.07803045,0.022600761
63,-0.572858047,-1.200700233,718.0090715,6.452907116,14.61748256,0.069001642
63.2,-0.5728578,-1.200698447,722.9593212,5.448133049,15.02757525,0.022470164
63.4,-0.57285932,-1.200700127,742.3326639,4.342338608,15.38922327,0.110219353
63.6,-0.572857531,-1.20069848,719.1178894,3.21627683,15.68381651,-0.102193681
63.8,-0.572857454,-1.200698564,709.4532486,1.986835118,15.90377611,0.019139825
64,-0.572855922,-1.200696903,726.3429491,1.012706689,16.03790359,0.021717519
64.2,-0.572858638,-1.200696855,728.4386956,-0.118685987,15.90347512,0.060244257
64.4,-0.572859176,-1.200695865,733.8447273,-1.221960691,15.93846545,-0.049954507
64.6,-0.572858316,-1.20069505,735.404631,-2.468608381,15.74564903,0.012357018
64.8,-0.572858797,-1.200694335,711.4621093,-3.554037189,15.50179732,-0.033726784
